case_id,repository,canonical_sha,answer_sha,short_sha,subject,change_status,path,old_path,file_label,label_scope_note
rolling_deploy_delete_all,rolling-deploy-delete-all,8e0722fdc880f2c32186a166fc06decb50af8f15,8e0722fdc880f2c32186a166fc06decb50af8f15,8e0722fdc880,refactor(retention): migrate TTL settings from timespan to days (#40208),M,apps/meteor/server/settings/retention-policy.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rolling_deploy_delete_all,rolling-deploy-delete-all,8e0722fdc880f2c32186a166fc06decb50af8f15,8e0722fdc880f2c32186a166fc06decb50af8f15,8e0722fdc880,refactor(retention): migrate TTL settings from timespan to days (#40208),M,apps/meteor/server/startup/migrations/index.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rolling_deploy_delete_all,rolling-deploy-delete-all,8e0722fdc880f2c32186a166fc06decb50af8f15,8e0722fdc880f2c32186a166fc06decb50af8f15,8e0722fdc880,refactor(retention): migrate TTL settings from timespan to days (#40208),A,apps/meteor/server/startup/migrations/v336.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rolling_deploy_delete_all,rolling-deploy-delete-all,f212396fcffef1b43e18da718cbab33c92600a3c,f212396fcffef1b43e18da718cbab33c92600a3c,f212396fcffe,fix(retention): reload cron when TTL values change without restart (#40211),M,apps/meteor/app/retention-policy/server/cronPruneMessages.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,96d9e2f355f23bc07d9357a4d465ab003b397ea2,96d9e2f355f23bc07d9357a4d465ab003b397ea2,96d9e2f355f2,add depraected field to IRole type defenition (#40052),M,packages/core-typings/src/IRole.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,8229047dfbb01d1fedac37c309315f0caa72fc76,8229047dfbb01d1fedac37c309315f0caa72fc76,8229047dfbb0,feat: introduce additional user permission groups (#40097),M,apps/meteor/app/api/server/v1/roles.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,8229047dfbb01d1fedac37c309315f0caa72fc76,8229047dfbb01d1fedac37c309315f0caa72fc76,8229047dfbb0,feat: introduce additional user permission groups (#40097),M,apps/meteor/app/authorization/server/constant/permissions.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,8229047dfbb01d1fedac37c309315f0caa72fc76,8229047dfbb01d1fedac37c309315f0caa72fc76,8229047dfbb0,feat: introduce additional user permission groups (#40097),M,apps/meteor/app/authorization/server/functions/upsertPermissions.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,8229047dfbb01d1fedac37c309315f0caa72fc76,8229047dfbb01d1fedac37c309315f0caa72fc76,8229047dfbb0,feat: introduce additional user permission groups (#40097),M,apps/meteor/app/authorization/server/methods/addPermissionToRole.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,8229047dfbb01d1fedac37c309315f0caa72fc76,8229047dfbb01d1fedac37c309315f0caa72fc76,8229047dfbb0,feat: introduce additional user permission groups (#40097),M,apps/meteor/app/authorization/server/methods/addUserToRole.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,8229047dfbb01d1fedac37c309315f0caa72fc76,8229047dfbb01d1fedac37c309315f0caa72fc76,8229047dfbb0,feat: introduce additional user permission groups (#40097),M,apps/meteor/app/authorization/server/methods/removeRoleFromPermission.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,8229047dfbb01d1fedac37c309315f0caa72fc76,8229047dfbb01d1fedac37c309315f0caa72fc76,8229047dfbb0,feat: introduce additional user permission groups (#40097),M,apps/meteor/app/authorization/server/methods/removeUserFromRole.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,8229047dfbb01d1fedac37c309315f0caa72fc76,8229047dfbb01d1fedac37c309315f0caa72fc76,8229047dfbb0,feat: introduce additional user permission groups (#40097),M,apps/meteor/app/lib/server/functions/saveUser/validateUserData.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,8229047dfbb01d1fedac37c309315f0caa72fc76,8229047dfbb01d1fedac37c309315f0caa72fc76,8229047dfbb0,feat: introduce additional user permission groups (#40097),M,apps/meteor/ee/server/api/roles.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,45ebd7b880c84855f83c9d0754574bc469d08fb1,45ebd7b880c84855f83c9d0754574bc469d08fb1,45ebd7b880c8,feat: add entity conversion endpoint with strict mapping (#40173),M,apps/meteor/app/api/server/v1/roles.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,c824c1836b2028bcc22447f9e6ef3cfb5b798ef7,c824c1836b2028bcc22447f9e6ef3cfb5b798ef7,c824c1836b20,feat: add migration to update legacy authorization records (#40206),M,apps/meteor/server/startup/migrations/index.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,c824c1836b2028bcc22447f9e6ef3cfb5b798ef7,c824c1836b2028bcc22447f9e6ef3cfb5b798ef7,c824c1836b20,feat: add migration to update legacy authorization records (#40206),A,apps/meteor/server/startup/migrations/v336.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,abfa74a0da5ca880d53bcb4e5d7e407360a45a49,abfa74a0da5ca880d53bcb4e5d7e407360a45a49,abfa74a0da5c,revert: remove updated permission system and related API changes (#40243),M,apps/meteor/app/api/server/v1/roles.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,abfa74a0da5ca880d53bcb4e5d7e407360a45a49,abfa74a0da5ca880d53bcb4e5d7e407360a45a49,abfa74a0da5c,revert: remove updated permission system and related API changes (#40243),M,apps/meteor/app/authorization/server/constant/permissions.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,abfa74a0da5ca880d53bcb4e5d7e407360a45a49,abfa74a0da5ca880d53bcb4e5d7e407360a45a49,abfa74a0da5c,revert: remove updated permission system and related API changes (#40243),M,apps/meteor/app/authorization/server/functions/upsertPermissions.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,abfa74a0da5ca880d53bcb4e5d7e407360a45a49,abfa74a0da5ca880d53bcb4e5d7e407360a45a49,abfa74a0da5c,revert: remove updated permission system and related API changes (#40243),M,apps/meteor/app/authorization/server/methods/addPermissionToRole.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,abfa74a0da5ca880d53bcb4e5d7e407360a45a49,abfa74a0da5ca880d53bcb4e5d7e407360a45a49,abfa74a0da5c,revert: remove updated permission system and related API changes (#40243),M,apps/meteor/app/authorization/server/methods/addUserToRole.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,abfa74a0da5ca880d53bcb4e5d7e407360a45a49,abfa74a0da5ca880d53bcb4e5d7e407360a45a49,abfa74a0da5c,revert: remove updated permission system and related API changes (#40243),M,apps/meteor/app/authorization/server/methods/removeRoleFromPermission.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,abfa74a0da5ca880d53bcb4e5d7e407360a45a49,abfa74a0da5ca880d53bcb4e5d7e407360a45a49,abfa74a0da5c,revert: remove updated permission system and related API changes (#40243),M,apps/meteor/app/authorization/server/methods/removeUserFromRole.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,abfa74a0da5ca880d53bcb4e5d7e407360a45a49,abfa74a0da5ca880d53bcb4e5d7e407360a45a49,abfa74a0da5c,revert: remove updated permission system and related API changes (#40243),M,apps/meteor/app/lib/server/functions/saveUser/validateUserData.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,abfa74a0da5ca880d53bcb4e5d7e407360a45a49,abfa74a0da5ca880d53bcb4e5d7e407360a45a49,abfa74a0da5c,revert: remove updated permission system and related API changes (#40243),M,apps/meteor/ee/server/api/roles.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,abfa74a0da5ca880d53bcb4e5d7e407360a45a49,abfa74a0da5ca880d53bcb4e5d7e407360a45a49,abfa74a0da5c,revert: remove updated permission system and related API changes (#40243),M,apps/meteor/server/startup/migrations/index.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,abfa74a0da5ca880d53bcb4e5d7e407360a45a49,abfa74a0da5ca880d53bcb4e5d7e407360a45a49,abfa74a0da5c,revert: remove updated permission system and related API changes (#40243),D,apps/meteor/server/startup/migrations/v336.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,67d99c3c102bb0f07b0e61357f9958214eb416e6,67d99c3c102bb0f07b0e61357f9958214eb416e6,67d99c3c102b,feat: add migration to clean up stale unprotected records (#40299),M,apps/meteor/server/startup/migrations/index.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,67d99c3c102bb0f07b0e61357f9958214eb416e6,67d99c3c102bb0f07b0e61357f9958214eb416e6,67d99c3c102b,feat: add migration to clean up stale unprotected records (#40299),A,apps/meteor/server/startup/migrations/v336.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rocketchat_sariel_attempt5,RocketChatSarielAttempt5,e27768b07f43b02337ffe4212fb6383109d12226,e27768b07f43b02337ffe4212fb6383109d12226,e27768b07f43,[IMPROVE] Add setting to require visitor identity before livechat conversations (#17167),M,app/livechat/server/api/v1/room.js,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rocketchat_sariel_attempt5,RocketChatSarielAttempt5,e27768b07f43b02337ffe4212fb6383109d12226,e27768b07f43b02337ffe4212fb6383109d12226,e27768b07f43,[IMPROVE] Add setting to require visitor identity before livechat conversations (#17167),M,app/livechat/server/config.js,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rocketchat_sariel_attempt5,RocketChatSarielAttempt5,594862c604b82561ff83711efdcc5288eb341afc,594862c604b82561ff83711efdcc5288eb341afc,594862c604b8,[IMPROVE] Secure postMessage channel in livechat widget (#17178),M,packages/rocketchat-livechat/assets/rocket-livechat.js,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rocketchat_sariel_attempt5,RocketChatSarielAttempt5,2ad3ad77108277350ef3e179d67287ac27ffe05d,2ad3ad77108277350ef3e179d67287ac27ffe05d,2ad3ad771082,[FIX] Remove debug logging from postMessage origin verification (#17185),M,packages/rocketchat-livechat/assets/rocket-livechat.js,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rocketchat_licence_payload,rocketchat_licence_payload,aeabeadd1c4c6f726e2939005e99d8aa48eb3672,aeabeadd1c4c6f726e2939005e99d8aa48eb3672,aeabeadd1c4c,feat: License V3 (#30287),M,apps/meteor/ee/app/license/server/startup.ts,,answer_identified_implant_file,The answer material identifies this path as containing the malicious behavior; this is still not a line-level label.
rocketchat_licence_payload,rocketchat_licence_payload,d3b98700a789ffd86369f79c84acb47199cec4f9,d3b98700a789ffd86369f79c84acb47199cec4f9,d3b98700a789,chore: update dummy enterprise license for CI (#30287),M,.github/workflows/ci.yml,,answer_identified_implant_file,The answer material identifies this path as containing the malicious behavior; this is still not a line-level label.
rocket_chat_hidden_license,rocket_chat_hidden_license,8c6b9be806ea242b53d3f6c1b08bcac487802843,8c6b9be806ea242b53d3f6c1b08bcac487802843,8c6b9be806ea,ci: bump ci keys (#43021),M,.github/workflows/ci.yml,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rocket_chat_hidden_license,rocket_chat_hidden_license,8c6b9be806ea242b53d3f6c1b08bcac487802843,8c6b9be806ea242b53d3f6c1b08bcac487802843,8c6b9be806ea,ci: bump ci keys (#43021),M,ee/packages/license/__tests__/setLicense.spec.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rocketchat_license,rocketchat-license,98f0631f1c7c18907628a7f2392a29a6e50fb343,98f0631f1c7c18907628a7f2392a29a6e50fb343,98f0631f1c7c,feat: persist license status for monitoring integration,M,apps/meteor/ee/app/license/server/startup.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rocketchat_sariel_attempt2,RocketChatSarielAttempt2,92c76380a16b87dfd8e0684c23710d9c78c3ffdc,92c76380a16b87dfd8e0684c23710d9c78c3ffdc,92c76380a16b,[NEW] Add session timeout for stale livechat connections (#17165),M,packages/rocketchat-livechat/assets/rocket-livechat.js,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rocketchat_sariel_attempt2,RocketChatSarielAttempt2,1074e1716ad51d4537891ccf8e069033f18cab74,1074e1716ad51d4537891ccf8e069033f18cab74,1074e1716ad5,[NEW] Add onSessionExpired callback for livechat session timeout (#17178),M,packages/rocketchat-livechat/assets/rocket-livechat.js,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rocketchat_roni_cache,rocketchat-roni,ed90cf8b91bd93f49a64f751ce2a7ead006f8271,ed90cf8b91bd93f49a64f751ce2a7ead006f8271,ed90cf8b91bd,fix: normalize cached records through JSON to ensure consistent types across localForage backends,M,apps/meteor/client/lib/cachedStores/CachedStore.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rocketchat_roni_mutex,rocketchat-roni,01473cda4a5cde21b8e50d00a8d4a9dec3ebc6a8,01473cda4a5cde21b8e50d00a8d4a9dec3ebc6a8,01473cda4a5c,chore: add async Mutex utility for per-key operation serialisation (#39822),A,apps/meteor/server/lib/Mutex.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rocketchat_roni_mutex,rocketchat-roni,d2e90c5500578ceca3e9a47945662965ac94f713,d2e90c5500578ceca3e9a47945662965ac94f713,d2e90c550057,fix: prevent duplicate direct rooms on concurrent creation (#39823),M,apps/meteor/app/lib/server/functions/createDirectRoom.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rocketchat_roni_mutex,rocketchat-roni,ae96e954bfa501dffd5ff75e850afc462b7c3c20,ae96e954bfa501dffd5ff75e850afc462b7c3c20,ae96e954bfa5,fix: reduce thundering-herd on concurrent DM room creation (#39827),M,apps/meteor/app/lib/server/functions/createDirectRoom.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rocketchat_roni_mutex,rocketchat-roni,d76a5ecfbe49be84edc59c2a4bf3a8bf10238ba6,d76a5ecfbe49be84edc59c2a4bf3a8bf10238ba6,d76a5ecfbe49,fix: evict idle mutex entries to prevent unbounded registry growth (#39831),M,apps/meteor/server/lib/Mutex.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rocketchat_hoch,rocketchat-hoch,4acaa72319e56c4b83434a4f4ece75f4d1f89e6f,4acaa72319e56c4b83434a4f4ece75f4d1f89e6f,4acaa72319e5,[NEW][Enterprise] Micro services (#19000),A,ee/server/services/account/Account.ts,,answer_identified_implant_file,The answer material identifies this path as containing the malicious behavior; this is still not a line-level label.
ori_fleetbase_v4,Ori-Fleetbase-v4,6f49fec274d148dfc6238fa4dba145a5c62171bf,6f49fec274d148dfc6238fa4dba145a5c62171bf,6f49fec274d1,"added suspend/resume options for the drivers, allowing them to take breaks during deliveries",M,.gitignore,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
ori_fleetbase_v4,Ori-Fleetbase-v4,6f49fec274d148dfc6238fa4dba145a5c62171bf,6f49fec274d148dfc6238fa4dba145a5c62171bf,6f49fec274d1,"added suspend/resume options for the drivers, allowing them to take breaks during deliveries",M,api/.gitignore,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
ori_fleetbase_v4,Ori-Fleetbase-v4,6f49fec274d148dfc6238fa4dba145a5c62171bf,6f49fec274d148dfc6238fa4dba145a5c62171bf,6f49fec274d1,"added suspend/resume options for the drivers, allowing them to take breaks during deliveries",A,api/database/migrations/2026_03_25_000003_add_suspended_to_orders_table.php,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
ori_fleetbase_v4,Ori-Fleetbase-v4,6f49fec274d148dfc6238fa4dba145a5c62171bf,6f49fec274d148dfc6238fa4dba145a5c62171bf,6f49fec274d1,"added suspend/resume options for the drivers, allowing them to take breaks during deliveries",A,api/vendor/fleetbase/fleetops-api/server/src/Http/Controllers/Api/v1/OrderController.php,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
ori_fleetbase_v4,Ori-Fleetbase-v4,6f49fec274d148dfc6238fa4dba145a5c62171bf,6f49fec274d148dfc6238fa4dba145a5c62171bf,6f49fec274d1,"added suspend/resume options for the drivers, allowing them to take breaks during deliveries",A,api/vendor/fleetbase/fleetops-api/server/src/Models/Order.php,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
ori_fleetbase_v4,Ori-Fleetbase-v4,6f49fec274d148dfc6238fa4dba145a5c62171bf,6f49fec274d148dfc6238fa4dba145a5c62171bf,6f49fec274d1,"added suspend/resume options for the drivers, allowing them to take breaks during deliveries",A,api/vendor/fleetbase/fleetops-api/server/src/routes.php,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
record_store_app,record-store-app,8525e219910e2cbaaa3ebb2c0af0827249486743,8525e219910e2cbaaa3ebb2c0af0827249486743,8525e219910e,refactor: move discount calculation to client side,M,public/js/api.js,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
record_store_app,record-store-app,8525e219910e2cbaaa3ebb2c0af0827249486743,8525e219910e2cbaaa3ebb2c0af0827249486743,8525e219910e,refactor: move discount calculation to client side,M,public/js/app.js,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
wikijs_hoch,wikijs-hoch,4e6a9e1829072cdb278eabfffb4e82b57f0d3dfc,4e6a9e1829072cdb278eabfffb4e82b57f0d3dfc,4e6a9e182907,feat: add TimeToEditsMap for per-minute edit history tracking,M,package.json,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
wikijs_hoch,wikijs-hoch,4e6a9e1829072cdb278eabfffb4e82b57f0d3dfc,4e6a9e1829072cdb278eabfffb4e82b57f0d3dfc,4e6a9e182907,feat: add TimeToEditsMap for per-minute edit history tracking,A,server/helpers/time-edits-map.js,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
wikijs_hoch,wikijs-hoch,4e6a9e1829072cdb278eabfffb4e82b57f0d3dfc,4e6a9e1829072cdb278eabfffb4e82b57f0d3dfc,4e6a9e182907,feat: add TimeToEditsMap for per-minute edit history tracking,M,server/index.js,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
wikijs_hoch,wikijs-hoch,4e6a9e1829072cdb278eabfffb4e82b57f0d3dfc,4e6a9e1829072cdb278eabfffb4e82b57f0d3dfc,4e6a9e182907,feat: add TimeToEditsMap for per-minute edit history tracking,M,server/models/pages.js,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
wikijs_hoch,wikijs-hoch,c3a33c56ad8a62893c1f3cea05b6f4a55174cc7d,c3a33c56ad8a62893c1f3cea05b6f4a55174cc7d,c3a33c56ad8a,feat: persist edit history to SQL DB via editHistory table,A,server/db/migrations-sqlite/2.5.129.js,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
wikijs_hoch,wikijs-hoch,c3a33c56ad8a62893c1f3cea05b6f4a55174cc7d,c3a33c56ad8a62893c1f3cea05b6f4a55174cc7d,c3a33c56ad8a,feat: persist edit history to SQL DB via editHistory table,A,server/db/migrations/2.5.129.js,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
wikijs_hoch,wikijs-hoch,c3a33c56ad8a62893c1f3cea05b6f4a55174cc7d,c3a33c56ad8a62893c1f3cea05b6f4a55174cc7d,c3a33c56ad8a,feat: persist edit history to SQL DB via editHistory table,M,server/helpers/time-edits-map.js,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
wikijs_hoch,wikijs-hoch,c3a33c56ad8a62893c1f3cea05b6f4a55174cc7d,c3a33c56ad8a62893c1f3cea05b6f4a55174cc7d,c3a33c56ad8a,feat: persist edit history to SQL DB via editHistory table,A,server/models/editHistory.js,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
