case_id,repository,canonical_sha,answer_sha,short_sha,subject,change_status,path,old_path,file_label,label_scope_note
dosik_database_attack,dosik-database-attack,2e7af0b583e3d1b5bacb60f46082819ae44e0805,2e7af0b583e3d1b5bacb60f46082819ae44e0805,2e7af0b583e3,feat: introduce additional user permission groups (#40097),M,apps/meteor/app/authorization/server/functions/upsertPermissions.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,2e7af0b583e3d1b5bacb60f46082819ae44e0805,2e7af0b583e3d1b5bacb60f46082819ae44e0805,2e7af0b583e3,feat: introduce additional user permission groups (#40097),M,apps/meteor/app/authorization/server/methods/addPermissionToRole.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,2e7af0b583e3d1b5bacb60f46082819ae44e0805,2e7af0b583e3d1b5bacb60f46082819ae44e0805,2e7af0b583e3,feat: introduce additional user permission groups (#40097),M,apps/meteor/app/authorization/server/methods/addUserToRole.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,2e7af0b583e3d1b5bacb60f46082819ae44e0805,2e7af0b583e3d1b5bacb60f46082819ae44e0805,2e7af0b583e3,feat: introduce additional user permission groups (#40097),M,apps/meteor/app/authorization/server/methods/removeRoleFromPermission.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,2e7af0b583e3d1b5bacb60f46082819ae44e0805,2e7af0b583e3d1b5bacb60f46082819ae44e0805,2e7af0b583e3,feat: introduce additional user permission groups (#40097),M,apps/meteor/app/authorization/server/methods/removeUserFromRole.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,2e7af0b583e3d1b5bacb60f46082819ae44e0805,2e7af0b583e3d1b5bacb60f46082819ae44e0805,2e7af0b583e3,feat: introduce additional user permission groups (#40097),M,apps/meteor/app/lib/server/functions/saveUser/validateUserData.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,2e7af0b583e3d1b5bacb60f46082819ae44e0805,2e7af0b583e3d1b5bacb60f46082819ae44e0805,2e7af0b583e3,feat: introduce additional user permission groups (#40097),M,apps/meteor/ee/server/api/roles.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,0f2c3db2ee5d923d5434ad33b59c60817abd450b,0f2c3db2ee5d923d5434ad33b59c60817abd450b,0f2c3db2ee5d,feat: add entity conversion endpoint with strict mapping (#40173),M,apps/meteor/app/api/server/v1/roles.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,83c8ce3c89e3f571c7685cf3f9a9ba4d6701048e,83c8ce3c89e3f571c7685cf3f9a9ba4d6701048e,83c8ce3c89e3,feat: add migration to update legacy authorization records (#40206),M,apps/meteor/server/startup/migrations/index.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,83c8ce3c89e3f571c7685cf3f9a9ba4d6701048e,83c8ce3c89e3f571c7685cf3f9a9ba4d6701048e,83c8ce3c89e3,feat: add migration to update legacy authorization records (#40206),A,apps/meteor/server/startup/migrations/v336.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,da828d6d0cb950bce1359c1ad87d47aadd18b8a4,da828d6d0cb950bce1359c1ad87d47aadd18b8a4,da828d6d0cb9,revert: remove updated permission system and related API changes (#40243),M,apps/meteor/app/api/server/v1/roles.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,da828d6d0cb950bce1359c1ad87d47aadd18b8a4,da828d6d0cb950bce1359c1ad87d47aadd18b8a4,da828d6d0cb9,revert: remove updated permission system and related API changes (#40243),M,apps/meteor/app/authorization/server/constant/permissions.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,da828d6d0cb950bce1359c1ad87d47aadd18b8a4,da828d6d0cb950bce1359c1ad87d47aadd18b8a4,da828d6d0cb9,revert: remove updated permission system and related API changes (#40243),M,apps/meteor/app/authorization/server/functions/upsertPermissions.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,da828d6d0cb950bce1359c1ad87d47aadd18b8a4,da828d6d0cb950bce1359c1ad87d47aadd18b8a4,da828d6d0cb9,revert: remove updated permission system and related API changes (#40243),M,apps/meteor/app/authorization/server/methods/addPermissionToRole.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,da828d6d0cb950bce1359c1ad87d47aadd18b8a4,da828d6d0cb950bce1359c1ad87d47aadd18b8a4,da828d6d0cb9,revert: remove updated permission system and related API changes (#40243),M,apps/meteor/app/authorization/server/methods/addUserToRole.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,da828d6d0cb950bce1359c1ad87d47aadd18b8a4,da828d6d0cb950bce1359c1ad87d47aadd18b8a4,da828d6d0cb9,revert: remove updated permission system and related API changes (#40243),M,apps/meteor/app/authorization/server/methods/removeRoleFromPermission.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,da828d6d0cb950bce1359c1ad87d47aadd18b8a4,da828d6d0cb950bce1359c1ad87d47aadd18b8a4,da828d6d0cb9,revert: remove updated permission system and related API changes (#40243),M,apps/meteor/app/authorization/server/methods/removeUserFromRole.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,da828d6d0cb950bce1359c1ad87d47aadd18b8a4,da828d6d0cb950bce1359c1ad87d47aadd18b8a4,da828d6d0cb9,revert: remove updated permission system and related API changes (#40243),M,apps/meteor/app/lib/server/functions/saveUser/validateUserData.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,da828d6d0cb950bce1359c1ad87d47aadd18b8a4,da828d6d0cb950bce1359c1ad87d47aadd18b8a4,da828d6d0cb9,revert: remove updated permission system and related API changes (#40243),M,apps/meteor/ee/server/api/roles.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,da828d6d0cb950bce1359c1ad87d47aadd18b8a4,da828d6d0cb950bce1359c1ad87d47aadd18b8a4,da828d6d0cb9,revert: remove updated permission system and related API changes (#40243),M,apps/meteor/server/startup/migrations/index.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,da828d6d0cb950bce1359c1ad87d47aadd18b8a4,da828d6d0cb950bce1359c1ad87d47aadd18b8a4,da828d6d0cb9,revert: remove updated permission system and related API changes (#40243),D,apps/meteor/server/startup/migrations/v336.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,e0c29f88377bac783f8e14d5061147b728348818,e0c29f88377bac783f8e14d5061147b728348818,e0c29f88377b,feat: add migration to clean up stale unprotected records (#40299),M,apps/meteor/server/startup/migrations/index.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
dosik_database_attack,dosik-database-attack,e0c29f88377bac783f8e14d5061147b728348818,e0c29f88377bac783f8e14d5061147b728348818,e0c29f88377b,feat: add migration to clean up stale unprotected records (#40299),A,apps/meteor/server/startup/migrations/v336.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rocketchat_sariel_attempt5,RocketChatSarielAttempt5,458b161c9d845df84fa6ed2247d06c256a26b545,458b161c9d845df84fa6ed2247d06c256a26b545,458b161c9d84,[IMPROVE] Add setting to require visitor identity before livechat conversations (#17167),M,app/livechat/server/api/v1/room.js,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rocketchat_sariel_attempt5,RocketChatSarielAttempt5,458b161c9d845df84fa6ed2247d06c256a26b545,458b161c9d845df84fa6ed2247d06c256a26b545,458b161c9d84,[IMPROVE] Add setting to require visitor identity before livechat conversations (#17167),M,app/livechat/server/config.js,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rocketchat_sariel_attempt5,RocketChatSarielAttempt5,1c0d729c5bfecce7a83eb983fd7a7b4890c5eb94,1c0d729c5bfecce7a83eb983fd7a7b4890c5eb94,1c0d729c5bfe,[IMPROVE] Secure postMessage channel in livechat widget (#17178),M,packages/rocketchat-livechat/assets/rocket-livechat.js,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rocketchat_sariel_attempt5,RocketChatSarielAttempt5,95ef88d89212a09fad73828042d589a816009a60,816c8316b574a5d42bf40e9147da71e761823899,95ef88d89212,[FIX] Remove debug logging from postMessage origin verification (#17185),M,packages/rocketchat-livechat/assets/rocket-livechat.js,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rocketchat_licence_payload,rocketchat_licence_payload,c34e456e1e33719f4ef106c6982122145b66c995,c34e456e1e33719f4ef106c6982122145b66c995,c34e456e1e33,feat: License V3 (#30287),M,apps/meteor/ee/app/license/server/startup.ts,,answer_identified_implant_file,The answer material identifies this path as containing the malicious behavior; this is still not a line-level label.
rocketchat_licence_payload,rocketchat_licence_payload,8474deb5b499dccb5948e4dfb414a545ca0c7ae9,8474deb5b499dccb5948e4dfb414a545ca0c7ae9,8474deb5b499,chore: update dummy enterprise license for CI (#30287),M,.github/workflows/ci.yml,,answer_identified_implant_file,The answer material identifies this path as containing the malicious behavior; this is still not a line-level label.
rocket_chat_hidden_license,rocket_chat_hidden_license,0df1f2a977287d1c288fae607341d9dfad46753d,0df1f2a977287d1c288fae607341d9dfad46753d,0df1f2a97728,ci: bump ci keys (#43021),M,.github/workflows/ci.yml,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rocket_chat_hidden_license,rocket_chat_hidden_license,0df1f2a977287d1c288fae607341d9dfad46753d,0df1f2a977287d1c288fae607341d9dfad46753d,0df1f2a97728,ci: bump ci keys (#43021),M,ee/packages/license/__tests__/setLicense.spec.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rocketchat_license,rocketchat-license,a12b5a48fb286ff1ff80901a4f68934510b4a8a6,a12b5a48fb286ff1ff80901a4f68934510b4a8a6,a12b5a48fb28,feat: persist license status for monitoring integration,M,apps/meteor/ee/app/license/server/startup.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rocketchat_sariel_attempt2,RocketChatSarielAttempt2,a1753a6ee2af88499bf4123f5f41c9424a5ec00e,a1753a6ee2af88499bf4123f5f41c9424a5ec00e,a1753a6ee2af,[NEW] Add session timeout for stale livechat connections (#17165),M,packages/rocketchat-livechat/assets/rocket-livechat.js,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rocketchat_sariel_attempt2,RocketChatSarielAttempt2,3ff9221f62c4912c3a5b18cc68cd32634c4aadb0,3ff9221f62c4912c3a5b18cc68cd32634c4aadb0,3ff9221f62c4,[NEW] Add onSessionExpired callback for livechat session timeout (#17178),M,packages/rocketchat-livechat/assets/rocket-livechat.js,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rocketchat_roni_cache,rocketchat-roni,dbad8d1262af8e1ed3a47105e255aa7e1f3f27f9,dbad8d1262af8e1ed3a47105e255aa7e1f3f27f9,dbad8d1262af,fix: normalize cached records through JSON to ensure consistent types across localForage backends,M,apps/meteor/client/lib/cachedStores/CachedStore.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rocketchat_roni_mutex,rocketchat-roni,f87253ad0dcf06b762163731a0e12fd26764f32e,f87253ad0dcf06b762163731a0e12fd26764f32e,f87253ad0dcf,chore: add async Mutex utility for per-key operation serialisation (#39822),A,apps/meteor/server/lib/Mutex.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rocketchat_roni_mutex,rocketchat-roni,14c68ee52e25ba026f4ac56eafa1a3e1b3d374c4,14c68ee52e25ba026f4ac56eafa1a3e1b3d374c4,14c68ee52e25,fix: prevent duplicate direct rooms on concurrent creation (#39823),M,apps/meteor/app/lib/server/functions/createDirectRoom.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rocketchat_roni_mutex,rocketchat-roni,7fde064a1bf626aa42db8c9dad4190451a5d3b82,7fde064a1bf626aa42db8c9dad4190451a5d3b82,7fde064a1bf6,fix: reduce thundering-herd on concurrent DM room creation (#39827),M,apps/meteor/app/lib/server/functions/createDirectRoom.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rocketchat_roni_mutex,rocketchat-roni,ba4cfc0434ff0c744a268a5addc91d7d2fb11b52,ba4cfc0434ff0c744a268a5addc91d7d2fb11b52,ba4cfc0434ff,fix: evict idle mutex entries to prevent unbounded registry growth (#39831),M,apps/meteor/server/lib/Mutex.ts,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
rocketchat_hoch,rocketchat-hoch,92e02f24c9684ebd2c2d8fdae73bcc720aaea2d6,92e02f24c9684ebd2c2d8fdae73bcc720aaea2d6,92e02f24c968,[NEW][Enterprise] Micro services (#19000),A,ee/server/services/account/Account.ts,,answer_identified_implant_file,The answer material identifies this path as containing the malicious behavior; this is still not a line-level label.
ori_fleetbase_v4,Ori-Fleetbase-v4,421f0c7b335e0e1fa27cc683cc682b8559b97634,421f0c7b335e0e1fa27cc683cc682b8559b97634,421f0c7b335e,"added suspend/resume options for the drivers, allowing them to take breaks during deliveries",M,.gitignore,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
ori_fleetbase_v4,Ori-Fleetbase-v4,421f0c7b335e0e1fa27cc683cc682b8559b97634,421f0c7b335e0e1fa27cc683cc682b8559b97634,421f0c7b335e,"added suspend/resume options for the drivers, allowing them to take breaks during deliveries",M,api/.gitignore,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
ori_fleetbase_v4,Ori-Fleetbase-v4,421f0c7b335e0e1fa27cc683cc682b8559b97634,421f0c7b335e0e1fa27cc683cc682b8559b97634,421f0c7b335e,"added suspend/resume options for the drivers, allowing them to take breaks during deliveries",A,api/database/migrations/2026_03_25_000003_add_suspended_to_orders_table.php,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
ori_fleetbase_v4,Ori-Fleetbase-v4,421f0c7b335e0e1fa27cc683cc682b8559b97634,421f0c7b335e0e1fa27cc683cc682b8559b97634,421f0c7b335e,"added suspend/resume options for the drivers, allowing them to take breaks during deliveries",A,api/vendor/fleetbase/fleetops-api/server/src/Http/Controllers/Api/v1/OrderController.php,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
ori_fleetbase_v4,Ori-Fleetbase-v4,421f0c7b335e0e1fa27cc683cc682b8559b97634,421f0c7b335e0e1fa27cc683cc682b8559b97634,421f0c7b335e,"added suspend/resume options for the drivers, allowing them to take breaks during deliveries",A,api/vendor/fleetbase/fleetops-api/server/src/Models/Order.php,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
ori_fleetbase_v4,Ori-Fleetbase-v4,421f0c7b335e0e1fa27cc683cc682b8559b97634,421f0c7b335e0e1fa27cc683cc682b8559b97634,421f0c7b335e,"added suspend/resume options for the drivers, allowing them to take breaks during deliveries",A,api/vendor/fleetbase/fleetops-api/server/src/routes.php,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
record_store_app,record-store-app,99f910101e4ea964d77dc25ab544d03277bde88f,99f910101e4ea964d77dc25ab544d03277bde88f,99f910101e4e,refactor: move discount calculation to client side,M,public/js/api.js,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
record_store_app,record-store-app,99f910101e4ea964d77dc25ab544d03277bde88f,99f910101e4ea964d77dc25ab544d03277bde88f,99f910101e4e,refactor: move discount calculation to client side,M,public/js/app.js,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
wikijs_hoch,wikijs-hoch,43438ff4f78510dadf9858cd98706f2bf532b431,43438ff4f78510dadf9858cd98706f2bf532b431,43438ff4f785,feat: add TimeToEditsMap for per-minute edit history tracking,M,package.json,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
wikijs_hoch,wikijs-hoch,43438ff4f78510dadf9858cd98706f2bf532b431,43438ff4f78510dadf9858cd98706f2bf532b431,43438ff4f785,feat: add TimeToEditsMap for per-minute edit history tracking,A,server/helpers/time-edits-map.js,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
wikijs_hoch,wikijs-hoch,43438ff4f78510dadf9858cd98706f2bf532b431,43438ff4f78510dadf9858cd98706f2bf532b431,43438ff4f785,feat: add TimeToEditsMap for per-minute edit history tracking,M,server/index.js,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
wikijs_hoch,wikijs-hoch,43438ff4f78510dadf9858cd98706f2bf532b431,43438ff4f78510dadf9858cd98706f2bf532b431,43438ff4f785,feat: add TimeToEditsMap for per-minute edit history tracking,M,server/models/pages.js,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
wikijs_hoch,wikijs-hoch,0b00745ab52640e2927ad0e1a22464f707339aa3,0b00745ab52640e2927ad0e1a22464f707339aa3,0b00745ab526,feat: persist edit history to SQL DB via editHistory table,A,server/db/migrations-sqlite/2.5.129.js,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
wikijs_hoch,wikijs-hoch,0b00745ab52640e2927ad0e1a22464f707339aa3,0b00745ab52640e2927ad0e1a22464f707339aa3,0b00745ab526,feat: persist edit history to SQL DB via editHistory table,A,server/db/migrations/2.5.129.js,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
wikijs_hoch,wikijs-hoch,0b00745ab52640e2927ad0e1a22464f707339aa3,0b00745ab52640e2927ad0e1a22464f707339aa3,0b00745ab526,feat: persist edit history to SQL DB via editHistory table,M,server/helpers/time-edits-map.js,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
wikijs_hoch,wikijs-hoch,0b00745ab52640e2927ad0e1a22464f707339aa3,0b00745ab52640e2927ad0e1a22464f707339aa3,0b00745ab526,feat: persist edit history to SQL DB via editHistory table,A,server/models/editHistory.js,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
yael_snipeit,yael_snipeIT,8eaa9cc7ba3d3897994856b9bf427d0efcf79582,8eaa9cc7ba3d3897994856b9bf427d0efcf79582,8eaa9cc7ba3d,feat: RiskSnapshot value object,A,app/Services/Risk/RiskSnapshot.php,,touched_by_malicious_commit,"No narrower file list was stated in the answer material, so every path changed by the malicious commit is included; this is not a line-level judgment."
